MOUSEDOWN
58,177
71,170
79,166
86,161
95,156
107,149
120,141
132,134
144,128
155,121
167,114
178,109
188,103
197,98
206,93
211,90
216,87
220,85
224,82
226,81
228,80
228,79
229,78
230,78
231,78
231,79
231,80
230,81
230,82
229,85
228,87
227,91
224,97
220,108
214,121
207,137
199,154
190,173
181,191
173,209
167,223
163,231
160,235
158,239
156,242
155,245
154,246
153,247
152,248
152,249
151,249
150,249
150,248
151,247
151,246
150,246
56,177
66,185
69,187
73,189
77,191
82,194
88,197
96,201
100,204
106,206
111,209
116,211
121,214
126,217
130,219
132,221
135,222
138,224
140,225
144,227
147,229
148,230
151,232
152,233
154,234
155,234
156,235
156,236
157,237
158,237
159,237
160,237
109,101
106,117
104,126
101,136
98,145
95,159
92,173
89,185
86,196
84,206
80,216
78,221
76,227
75,233
73,237
72,241
71,243
71,245
70,246
70,247
70,248
69,248
69,249
70,249
71,249
72,249
73,248
77,245
83,242
91,238
100,233
113,225
128,217
144,209
160,201
170,196
180,191
190,186
200,182
208,178
213,176
219,173
224,171
228,169
232,169
234,168
236,167
237,166
238,166
238,165
239,165
238,165
238,164
237,163
236,163
237,162
96,100
107,106
109,108
115,111
121,114
126,117
132,121
139,125
145,128
152,132
159,135
166,139
173,143
180,146
185,149
191,152
196,154
201,157
206,158
210,160
213,161
216,161
218,163
220,164
223,164
225,165
226,165
227,165
228,165
228,166
229,166
230,166
231,167
232,167
233,167
MOUSEUP
RECOGNIZE
