MOUSEDOWN
158,13
158,25
158,28
158,31
158,34
158,37
159,41
159,46
159,52
160,59
160,65
160,70
160,76
160,81
160,85
159,88
159,91
159,93
158,99
157,101
157,104
156,105
156,108
155,113
154,115
153,117
152,121
151,125
149,127
148,132
145,136
144,141
142,142
140,145
139,147
137,149
134,153
130,156
127,160
123,164
119,167
113,172
108,175
104,179
100,183
94,188
88,192
83,197
77,201
71,206
65,211
59,216
53,221
48,225
44,229
41,233
40,234
38,236
37,237
36,238
35,238
35,239
34,240
33,241
32,241
33,241
34,240
35,239
36,239
38,237
41,236
46,233
52,231
59,228
67,224
75,221
83,217
92,213
100,209
104,207
110,205
115,202
120,200
122,200
124,199
126,198
128,198
129,197
130,197
132,197
134,197
136,197
138,196
139,196
140,196
143,196
145,196
148,196
148,197
150,197
152,197
153,197
154,198
156,198
156,199
157,199
159,200
159,201
160,201
161,201
164,203
166,205
168,207
171,209
172,210
176,213
178,217
180,219
183,221
184,225
186,228
188,231
190,236
191,240
192,244
194,248
196,253
198,259
200,264
202,269
204,273
206,278
208,283
209,287
211,291
212,294
212,297
213,301
214,304
215,307
216,310
216,313
217,316
218,319
219,321
219,323
220,325
220,327
220,328
220,329
220,330
220,331
221,332
221,333
222,333
148,7
152,20
153,23
154,27
156,31
157,35
159,42
160,48
162,53
164,58
165,63
167,69
168,72
169,75
171,79
172,82
173,84
175,85
177,88
179,91
181,93
184,95
186,97
190,101
193,103
196,105
200,108
205,110
210,112
215,113
221,116
227,117
230,118
232,119
236,119
238,120
244,121
250,121
253,121
256,122
259,122
262,122
268,123
273,123
276,123
279,124
283,124
287,124
292,124
296,124
300,124
303,125
305,125
308,125
309,125
310,125
311,125
312,125
313,125
312,122
298,126
294,128
290,129
286,130
282,132
278,133
271,137
268,137
266,139
263,141
260,142
256,146
253,149
250,152
248,156
245,158
243,161
241,163
240,165
237,168
236,170
235,172
234,173
233,177
232,179
229,184
228,185
228,187
227,191
225,197
224,201
224,203
223,208
222,213
221,219
220,224
220,229
219,233
218,238
218,241
217,244
217,249
217,252
216,253
216,257
216,259
216,264
216,269
216,274
216,277
217,281
217,283
217,285
218,288
218,290
219,295
219,297
219,298
220,301
220,305
220,308
221,311
222,314
223,317
224,320
224,322
225,325
226,326
227,329
228,333
229,335
231,337
232,341
233,343
235,346
MOUSEUP
RECOGNIZE
