BEGIN
121,203
126,203
134,202
143,202
152,202
161,202
170,202
177,202
185,202
193,202
201,202
208,202
214,202
220,202
228,202
235,202
243,202
251,202
258,202
264,202
268,202
271,203
273,203
276,203
278,203
279,203
281,203
282,203
192,122
192,123
192,130
192,136
192,143
192,153
192,161
192,168
192,176
192,184
192,190
192,197
192,205
192,211
192,216
192,222
192,227
192,232
192,236
192,241
192,243
192,246
192,248
192,251
192,252
192,253
192,256
192,259
192,263
192,264
192,266
192,267
192,268
192,269
END
